,receipt_id,barcode,description,finalPrice,itemPrice,brandCode
268,5ff5d1fd0a720f05230005de,021000032778,KRAFT HEINZ TACO BELL HOME ORIGINALS JALAPENO TACO SAUCE 8 OZ - 0021000032771,9.99,9.99,
269,5ff5d1fd0a720f05230005de,021000032778,KRAFT HEINZ TACO BELL HOME ORIGINALS JALAPENO TACO SAUCE 8 OZ - 0021000032771,9.99,9.99,
270,5ff5d1fd0a720f05230005de,021000032778,KRAFT HEINZ TACO BELL HOME ORIGINALS JALAPENO TACO SAUCE 8 OZ - 0021000032771,9.99,9.99,
271,5ff5d1d80a7214ada10005f6,043000046814,"YUBAN Pmild Pacific Coast Blend Roast Premium Ground Coffee, 29 Oz",5,5,
272,5ff5d1d80a7214ada10005f6,043000046814,"YUBAN Pmild Pacific Coast Blend Roast Premium Ground Coffee, 29 Oz",5,5,
273,5ff5d1d80a7214ada10005f6,043000046814,"YUBAN Pmild Pacific Coast Blend Roast Premium Ground Coffee, 29 Oz",5,5,
274,5ff5d1d80a7214ada10005f6,043000046814,"YUBAN Pmild Pacific Coast Blend Roast Premium Ground Coffee, 29 Oz",5,5,
275,5ff5d1d80a7214ada10005f6,043000046814,"YUBAN Pmild Pacific Coast Blend Roast Premium Ground Coffee, 29 Oz",5,5,
276,5ff5d19d0a7214ada10005ec,686924560242,OSCAR MAYER 98% Fat-Free Turkey Breast Shaved 9 OZ 068692456024,1,1,
277,5ff5d1f20a720f05230005db,021000051113,,4.55,4.55,
278,5ff5d1f20a720f05230005db,021000051113,,4.55,4.55,
279,5ff5d1f20a720f05230005db,021000051113,,4.55,4.55,
280,5ff5d1f20a720f05230005db,021000051113,,4.55,4.55,
281,5ff5d1dc0a720f05230005d6,021000070787,BENIHANA Yakisoba Chicken 26 oz,1,1,
282,5ff5d1dd0a720f05230005d7,043000058145,KOOL-AID Ghoul-Aid JMR Scary Black Fruit Drink FL Bag % Juice 20Pack 6 FL OZ 004300005814,9.99,9.99,
283,5ff5d1dd0a720f05230005d7,043000058145,KOOL-AID Ghoul-Aid JMR Scary Black Fruit Drink FL Bag % Juice 20Pack 6 FL OZ 004300005814,9.99,9.99,
284,5ff5d1dd0a720f05230005d7,043000058145,KOOL-AID Ghoul-Aid JMR Scary Black Fruit Drink FL Bag % Juice 20Pack 6 FL OZ 004300005814,9.99,9.99,
285,5ff5d1dd0a720f05230005d7,043000058145,KOOL-AID Ghoul-Aid JMR Scary Black Fruit Drink FL Bag % Juice 20Pack 6 FL OZ 004300005814,9.99,9.99,
286,5ff5d1dd0a720f05230005d7,043000058145,KOOL-AID Ghoul-Aid JMR Scary Black Fruit Drink FL Bag % Juice 20Pack 6 FL OZ 004300005814,9.99,9.99,
287,5ff5d1a30a7214ada10005ef,044700074602,"OSCAR MAYER Black Forest Chopped Ham Lunchmeat, 16 oz",1,1,
288,5ff5d20c0a720f05230005e3,021000007561,,4.66,4.66,
289,5ff5d1fa0a720f05230005dd,043000013229,TASSIMO GEVALIA Cappuccino (BONUS 2-pack with 16 total servings),4.66,4.66,
290,5ff5d1d80a7214ada10005f7,043000000960,SHAKE 'N BAKE Coating Mix - Barbecue Glaze Seasoned 7.00-oz,5,5,
291,5ff5d1d80a7214ada10005f7,043000000960,SHAKE 'N BAKE Coating Mix - Barbecue Glaze Seasoned 7.00-oz,5,5,
292,5ff5d1d80a7214ada10005f7,043000000960,SHAKE 'N BAKE Coating Mix - Barbecue Glaze Seasoned 7.00-oz,5,5,
293,5ff5d1d80a7214ada10005f7,043000000960,SHAKE 'N BAKE Coating Mix - Barbecue Glaze Seasoned 7.00-oz,5,5,
294,5ff5d1d80a7214ada10005f7,043000000960,SHAKE 'N BAKE Coating Mix - Barbecue Glaze Seasoned 7.00-oz,5,5,
295,5ff5d1f40a720f05230005dc,013000657600,"Saint Louis Hamburger Pickle Dills, 10 Can - 6 Case",1,1,
296,5ff5d1f40a720f05230005dc,013000657600,"Saint Louis Hamburger Pickle Dills, 10 Can - 6 Case",1,1,
297,5ff5d1f40a720f05230005dc,013000657600,"Saint Louis Hamburger Pickle Dills, 10 Can - 6 Case",1,1,
298,5ff5d1f40a720f05230005dc,013000657600,"Saint Louis Hamburger Pickle Dills, 10 Can - 6 Case",1,1,
299,5ff5d1f40a720f05230005dc,013000657600,"Saint Louis Hamburger Pickle Dills, 10 Can - 6 Case",1,1,
300,5ff5d1f40a720f05230005dc,013000657600,"Saint Louis Hamburger Pickle Dills, 10 Can - 6 Case",1,1,
301,5ff5d1f40a720f05230005dc,013000657600,"Saint Louis Hamburger Pickle Dills, 10 Can - 6 Case",1,1,
302,5ff5d1f40a720f05230005dc,013000657600,"Saint Louis Hamburger Pickle Dills, 10 Can - 6 Case",1,1,
303,5ff5d1f40a720f05230005dc,013000657600,"Saint Louis Hamburger Pickle Dills, 10 Can - 6 Case",1,1,
304,5ff5d1f40a720f05230005dc,013000657600,"Saint Louis Hamburger Pickle Dills, 10 Can - 6 Case",1,1,
305,5ff5d2060a720f05230005e0,017696004519,DELIMEX White Meat Chicken Taquitos 66 ct Box,9.99,9.99,
306,5ff618e30a7214ada10005fa,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.48,13.48,
307,5ff618e30a7214ada10005fa,,KLARBRUNN 12PK 12 FL OZ,17.94,17.94,
308,5ff618e30a7214ada10005fa,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,1.96,1.96,PEPSI
309,5ff618e30a7214ada10005fa,,KLARBRUNN 12PK 12 FL OZ,7.53,7.53,
310,5ff618e30a7214ada10005fa,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,6.90,6.90,DORITOS
311,5ff618e30a7214ada10005fa,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,4.31,4.31,KLEENEX
312,5ff5d2060a720f05230005e1,017696004519,DELIMEX White Meat Chicken Taquitos 66 ct Box,0.99,0.99,
313,5ff5d1df0a720f05230005d8,044700092408,,9.99,9.99,
314,5ff5d1df0a720f05230005d8,044700092408,,9.99,9.99,
315,5ff5d1df0a720f05230005d8,044700092408,,9.99,9.99,
316,5ff5d1df0a720f05230005d8,044700092408,,9.99,9.99,
317,5ff5d1df0a720f05230005d8,044700092408,,9.99,9.99,
318,5ff5d1990a7214ada10005ea,022174070214,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,1,1,
319,5ff5d1d00a7214ada10005f2,043000023440,"Kool-Aid: Soft Drink Mix Singles Grape Unsweetened, 6.6 Oz (Innerpack of 12)",10,10,
320,5ff5d1d60a7214ada10005f5,029000016187,"PLANTERS Nut Select Cashews Almonds Pecans, 8.25 Ounce",10,10,
321,5ff5d1940a7214ada10005e9,022174070214,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,1,1,
322,5ff5d2030a720f05230005df,021000001361,PHILADELPHIA Snack BAR Strawberry CheeseC 1 CT 002100000136,9.99,9.99,
323,5ff5d1a10a7214ada10005ee,029000020344,P3 Peanuts Beef Jerky Sunflower Kernels Portable Protein Pack - 5.4oz - 3ct,1,1,
324,5ff5d19c0a7214ada10005eb,043000009604,COOL WHIP Original Whipped Topping 16 oz,1,1,
325,5ff5d1cb0a7214ada10005f0,021000024834,,9.99,9.99,
326,5ff5d1cb0a7214ada10005f0,021000024834,,9.99,9.99,
327,5ff5d1cb0a7214ada10005f0,021000024834,,9.99,9.99,
328,5ff5d1cb0a7214ada10005f0,021000024834,,9.99,9.99,
329,5ff5d1cb0a7214ada10005f0,021000024834,,9.99,9.99,
330,5ff5d20b0a720f05230005e2,071159020195,"CORN NUTS Ranch - 1.7 oz. bag, 216 per case",9.99,9.99,
331,5ff73be50a720f0523000608,4011,ITEM NOT FOUND,29.00,29.00,
332,5ff7946f0a720f052300063c,4011,ITEM NOT FOUND,23.00,23.00,
333,5ff726910a720f05230005f1,4011,ITEM NOT FOUND,25.00,25.00,
334,5ff774200a7214ada1000638,,12 CLASSIC COMBO J,3.09,3.09,WINGSTOP
335,5ff774200a7214ada1000638,,10 CLASSIC COMBO J,3.09,3.09,WINGSTOP
336,5ff74fd10a720f0523000619,043000204399,"Jell-O Instant Pudding & Pie Filling French Vanilla, 3.4 Oz",1,1,
337,5ff73bdb0a720f0523000605,021908236865,Goodbelly Probiotic Bar Honey Almond Butter Bar - 1 Count,10.00,10.00,BRAND
338,5ff794940a720f0523000640,4011,ITEM NOT FOUND,23.00,23.00,
339,5ff794020a720f0523000635,4011,ITEM NOT FOUND,1,1,
340,5ff73beb0a7214ada100061c,4011,ITEM NOT FOUND,22.00,22.00,
341,5ff794bf0a7214ada1000650,4011,ITEM NOT FOUND,1,1,
342,5ff74faf0a720f0523000613,043000060544,"TASSIMO GEVALIA Bold Majestic Roast Coffee, 12 Count T-Discs",4.55,4.55,
343,5ff74faf0a720f0523000613,043000060544,"TASSIMO GEVALIA Bold Majestic Roast Coffee, 12 Count T-Discs",4.55,4.55,
344,5ff74faf0a720f0523000613,043000060544,"TASSIMO GEVALIA Bold Majestic Roast Coffee, 12 Count T-Discs",4.55,4.55,
345,5ff74faf0a720f0523000613,043000060544,"TASSIMO GEVALIA Bold Majestic Roast Coffee, 12 Count T-Discs",4.55,4.55,
346,5ff7945a0a7214ada1000646,4011,ITEM NOT FOUND,27.00,27.00,
347,5ff74ffe0a720f0523000621,021000034574,,9.99,9.99,
348,5ff74ffe0a720f0523000621,021000034574,,9.99,9.99,
349,5ff74ffe0a720f0523000621,021000034574,,9.99,9.99,
350,5ff74ffe0a720f0523000621,021000034574,,9.99,9.99,
351,5ff74ffe0a720f0523000621,021000034574,,9.99,9.99,
352,5ff726790a7214ada1000602,4011,ITEM NOT FOUND,1,1,
353,5ff726790a7214ada1000602,1234,,,,
354,5ff750050a7214ada1000633,043000057162,"MIO Liquid Water Enhancer 3-1.62 FL OZ Bottles (Lemonade, Berry Pomegranate, Strawberry Watermelon)",10,10,
355,5ff74ffb0a720f0523000620,044700096284,OSCAR MAYER Natural Applewood Smoked Uncured Ham 8 oz,1,1,
356,5ff74ff50a720f052300061e,686924155783,ITEM NOT FOUND,1,1,
357,5ff794640a720f052300063b,4011,ITEM NOT FOUND,21.00,21.00,
358,5ff726810a720f05230005ea,4011,ITEM NOT FOUND,1,1,
359,5ff726810a720f05230005ea,1234,,2.56,2.56,
360,5ff73be10a7214ada1000619,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,
361,5ff73be10a7214ada1000619,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,
362,5ff73be10a7214ada1000619,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,
363,5ff73be10a7214ada1000619,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,
364,5ff73be10a7214ada1000619,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,
365,5ff73be10a7214ada1000619,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,
366,5ff73be10a7214ada1000619,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,
367,5ff73be10a7214ada1000619,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,
368,5ff73be10a7214ada1000619,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,
369,5ff73be10a7214ada1000619,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,
370,5ff73bae0a720f0523000600,4011,ITEM NOT FOUND,1,1,
371,5ff73bae0a720f0523000600,1234,,,,
372,5ff73be90a720f052300060a,,,,,
373,5ff73be90a720f052300060a,,,,,
374,5ff7265a0a7214ada10005fb,079400066619,SUAVE PROFESSIONALS MOISTURIZING SHAMPOO LIQUID PLASTIC BOTTLE RP 12.6 OZ - 0079400066612,1,1,
375,5ff7942e0a720f0523000637,4011,ITEM NOT FOUND,1,1,
376,5ff7942e0a720f0523000637,1234,,,,
377,5ff794600a7214ada1000647,,,,,
378,5ff794600a7214ada1000647,,,,,
379,5ff726a40a720f05230005fa,075925306254,,1,1,
380,5ff726a40a720f05230005fa,075925306254,,10.00,10.00,
381,5ff726a40a720f05230005fa,034100573065,MILLER LITE 24 PACK 12OZ CAN,1.00,1.00,
382,5ff726a40a720f05230005fa,034100573065,MILLER LITE 24 PACK 12OZ CAN,1.00,1.00,
383,5ff726a40a720f05230005fa,,,,,
384,5ff794130a7214ada1000640,4011,ITEM NOT FOUND,1,1,
385,5ff794130a7214ada1000640,1234,,,,
386,5ff726640a720f05230005e6,013562300631,"Annie's Homegrown Organic White Cheddar Macaroni & Cheese Shells, 6 Oz",50.00,50.00,
387,5ff793dd0a720f0523000633,075925306254,,1,1,
388,5ff793dd0a720f0523000633,075925306254,,10.00,10.00,
389,5ff793dd0a720f0523000633,034100573065,MILLER LITE 24 PACK 12OZ CAN,1.00,1.00,
390,5ff793dd0a720f0523000633,,,,,
391,5ff726860a720f05230005ec,,,,,
392,5ff8da4e0a720f05c5000012,4011,ITEM NOT FOUND,3.25,3.25,
393,5ff873de0a720f0523000648,4011,ITEM NOT FOUND,23.00,23.00,
394,5ff8740c0a720f0523000659,016000156234,Fiber One Oats & Chocolate Chewy Bar - 2 Count,10.00,10.00,BRAND
395,5ff8da4c0a720f05c5000011,4011,ITEM NOT FOUND,1,1,
396,5ff8da860a720f05c5000022,4011,ITEM NOT FOUND,1,1,
397,5ff8da860a720f05c5000022,028400642255,DORITOS TORTILLA CHIP SPICY SWEET CHILI REDUCED FAT BAG 1 OZ,10.00,10.00,
398,5ff8da7c0a7214adca000020,4011,ITEM NOT FOUND,27.00,27.00,
399,5ff8da650a7214adca00001e,075925306254,,1,1,
400,5ff8da650a7214adca00001e,075925306254,,10.00,10.00,
401,5ff8da650a7214adca00001e,034100573065,MILLER LITE 24 PACK 12OZ CAN,1.00,1.00,
402,5ff8da650a7214adca00001e,034100573065,MILLER LITE 24 PACK 12OZ CAN,1.00,1.00,
403,5ff8da650a7214adca00001e,,,,,
404,5ff8da540a7214adca000017,4011,ITEM NOT FOUND,1,1,
405,5ff8da540a7214adca000017,1234,,,,
406,5ff873f10a720f052300064f,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,
407,5ff873f10a720f052300064f,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,
408,5ff873f10a720f052300064f,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,
409,5ff873f10a720f052300064f,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,
410,5ff873f10a720f052300064f,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,
411,5ff873f10a720f052300064f,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,
412,5ff873f10a720f052300064f,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,
413,5ff873f10a720f052300064f,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,
414,5ff873f10a720f052300064f,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,
415,5ff873f10a720f052300064f,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,
416,5ff874170a7214ada100065f,016000156234,Fiber One Oats & Chocolate Chewy Bar - 2 Count,10.00,10.00,BRAND
417,5ff8da680a720f05c5000019,4011,ITEM NOT FOUND,1,1,
418,5ff873e30a720f052300064c,4011,ITEM NOT FOUND,28.00,28.00,
419,5ff8cea10a7214adca00000b,4011,ITEM NOT FOUND,1,1,
420,5ff8cea10a7214adca00000b,1234,,,,
421,5ff874050a7214ada100065d,4011,ITEM NOT FOUND,1,1,
422,5ff874050a7214ada100065d,1234,,2.56,2.56,
423,5ff8da620a7214adca00001d,075925306254,,1,1,
424,5ff8da620a7214adca00001d,,,,,
425,5ff8da620a7214adca00001d,,,,,
426,5ff8da620a7214adca00001d,,,,,
427,5ff8da620a7214adca00001d,,,,,
428,5ff8da620a7214adca00001d,,,,,
429,5ff8da620a7214adca00001d,,,,,
430,5ff8da620a7214adca00001d,,,,,
431,5ff8da620a7214adca00001d,,,,,
432,5ff8da620a7214adca00001d,,,,,
433,5ff8da620a7214adca00001d,,,,,
434,5ff8da820a720f05c5000020,4011,ITEM NOT FOUND,20.00,20.00,
435,5ff8da390a7214adca000013,305210154278,VASELINE COCOA BUTTER SKIN MOISTURIZER LOTION CONDITIONING RP 34.5 OZ,10.00,10.00,BRAND
436,5ff873df0a7214ada1000652,4011,ITEM NOT FOUND,24.00,24.00,
437,5ff8da7f0a7214adca000022,4011,ITEM NOT FOUND,26.00,26.00,
438,5ff8da7f0a720f05c500001d,4011,ITEM NOT FOUND,20.00,20.00,
439,5ff8da800a720f05c500001e,4011,ITEM NOT FOUND,28.00,28.00,
440,5ff8c4fb0a7214adca000006,001111132666,DOVE MEN PLUS CARE SOAP 4 CT AQUA IMPACT SP 16 OZ,10.00,10.00,BRAND
441,5fa5b0ca0a720f05ef0000bf,075925306254,,1,1,
442,5fa5b0ca0a720f05ef0000bf,075925306254,,10.00,10.00,
443,5fa5b0ca0a720f05ef0000bf,034100573065,MILLER LITE 24 PACK 12OZ CAN,1.00,1.00,
444,5fa5b0ca0a720f05ef0000bf,034100573065,MILLER LITE 24 PACK 12OZ CAN,1.00,1.00,
445,5fa5b0ca0a720f05ef0000bf,034100573065,MILLER LITE 24 PACK 12OZ CAN,1.00,1.00,
446,5ff873f90a720f0523000651,4011,ITEM NOT FOUND,1,1,
447,5ff8c8880a7214adca000008,,12 CLASSIC COMBO J,3.09,3.09,WINGSTOP
448,5ff8c8880a7214adca000008,,10 CLASSIC COMBO J,3.09,3.09,WINGSTOP
449,5ff8da570a720f05c5000015,,,,,
450,5ff873d40a720f0523000644,4011,ITEM NOT FOUND,23.00,23.00,
451,5ff8c3a20a7214adca000005,089203700016,PURE LEAF CHAMOMILE HERBAL TEA .74 OZ,10.00,10.00,BRAND
452,5ff8da550a720f05c5000014,4011,ITEM NOT FOUND,1,1,
453,5ff8da550a720f05c5000014,1234,,,,
454,5ff8da7d0a720f05c500001c,,,,,
455,5ff8da7d0a720f05c500001c,,,,,
456,5ffc98b70a720f05c500003d,,FILL UP MEAL,3.09,3.09,WINGSTOP
457,5ffcb4d40a7214ad4e000017,079400245328,DOVE MEN PLUS CARE DEODORANT AQUA IMPACT 48 HOUR PROTECTION PLASTIC WRAPPED PLASTIC CONTAINER SP 3 OZ,10.00,10.00,BRAND
458,5ffc8ffc0a720f05c5000036,4011,ITEM NOT FOUND,20.00,20.00,
459,5ffc9d8c0a7214adca000049,075925306254,,1,1,
460,5ffc9d8c0a7214adca000049,,,,,
461,5ffc9d8c0a7214adca000049,,,,,
462,5ffc9d8c0a7214adca000049,,,,,
463,5ffc9d8c0a7214adca000049,,,,,
464,5ffc9d8c0a7214adca000049,,,,,
465,5ffc9d8c0a7214adca000049,,,,,
466,5ffc9d8c0a7214adca000049,,,,,
467,5ffc9d8c0a7214adca000049,,,,,
468,5ffc9d8c0a7214adca000049,,,,,
469,5ffc9d8c0a7214adca000049,,,,,
470,5ffc9da40a7214adca000050,4011,ITEM NOT FOUND,21.00,21.00,
471,5ffc9daa0a7214adca000054,001111147332,CARESS FINE FRAGRANCE LOVE FOREVER WASH SOAP PLASTIC BOTTLE RP 3 OZ,10.00,10.00,BRAND
472,5ffc8cc20a720f05c5000026,,12 CLASSIC COMBO J,3.09,3.09,WINGSTOP
473,5ffc9da10a720f05c5000043,4011,ITEM NOT FOUND,21.00,21.00,
474,5ffcb4b90a720f051500000c,4011,ITEM NOT FOUND,22.00,22.00,
475,5ffca2f30a720f05c5000054,,FILL UP MEAL,3.09,3.09,WINGSTOP
476,5ffcb4900a720f0515000002,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,
477,5ffcb4900a720f0515000002,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,
478,5ffcb4900a720f0515000002,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,
479,5ffcb4900a720f0515000002,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,
480,5ffcb4900a720f0515000002,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,
481,5ffcb4900a720f0515000002,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,
482,5ffcb4900a720f0515000002,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,
483,5ffcb4900a720f0515000002,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,
484,5ffcb4900a720f0515000002,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,
485,5ffcb4900a720f0515000002,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,
486,5ffc8fa40a720f05c5000028,4011,ITEM NOT FOUND,1,1,
487,5ffc8fa40a720f05c5000028,1234,,,,
488,5ffc92a20a7214adca000046,,FILL UP MEAL,3.09,3.09,WINGSTOP
489,5ffc8fe80a720f05c5000031,4011,ITEM NOT FOUND,1,1,
490,5ffc9da10a7214adca00004d,4011,ITEM NOT FOUND,27.00,27.00,
491,5ffc9dc60a7214adca00005a,,DELETED ITEM,1,1,
492,5ffc9dc60a7214adca00005a,051500720011,JIF CRMY PNT BTR JAR 40 OZ,2,2,
493,5ffcb48d0a7214ad4e000002,075925306254,,1,1,
494,5ffcb48d0a7214ad4e000002,,,,,
495,5ffcb48d0a7214ad4e000002,,,,,
496,5ffcb48d0a7214ad4e000002,,,,,
497,5ffcb48d0a7214ad4e000002,,,,,
498,5ffcb48d0a7214ad4e000002,,,,,
499,5ffcb48d0a7214ad4e000002,,,,,
500,5ffcb48d0a7214ad4e000002,,,,,
501,5ffcb48d0a7214ad4e000002,,,,,
502,5ffcb48d0a7214ad4e000002,,,,,
503,5ffcb48d0a7214ad4e000002,,,,,
504,5ffc9da20a7214adca00004e,4011,ITEM NOT FOUND,29.00,29.00,
505,5ffc8fa90a720f05c500002a,,MSSN TORTLLA,2.23,2.23,MISSION
506,5ffc9dd00a720f05c5000051,4011,ITEM NOT FOUND,1,1,
507,5ffcb4ad0a720f0515000009,4011,ITEM NOT FOUND,1,1,
508,5ffcb4ad0a720f0515000009,1234,,2.56,2.56,
509,5ffcb4c10a7214ad4e000014,4011,,20.00,20.00,
510,5ffc9d9d0a720f05c5000042,4011,ITEM NOT FOUND,26.00,26.00,
511,5ffc9d9c0a7214adca00004b,4011,,24.00,24.00,
512,5ffc8fa10a7214adca00002e,4011,ITEM NOT FOUND,1,1,
513,5ffc8fa10a7214adca00002e,1234,,,,
514,5ffcb4c90a7214ad4e000016,079400245328,DOVE MEN PLUS CARE DEODORANT AQUA IMPACT 48 HOUR PROTECTION PLASTIC WRAPPED PLASTIC CONTAINER SP 3 OZ,10.00,10.00,BRAND
515,5ffc8cb40a720f05c5000025,,12 CLASSIC COMBO J,3.09,3.09,WINGSTOP
516,5ffcb4b80a7214ad4e00000d,4011,,22.00,22.00,
517,5ffcb4a20a720f0515000006,4011,ITEM NOT FOUND,1,1,
518,5ffcb4a20a720f0515000006,1234,,,,
519,5ffc8f990a7214adca00002d,079400236425,DOVE MEN PLUS CARE ANTIPERSPIRANT EXTRA FRESH 48 HOUR PROTECTION PLASTIC WRAPPED PLASTIC CONTAINER SP 2.7 OZ,1,1,
520,5ffc8f990a7214adca00002d,016000493025,Cocoa Puffs Ice Cream Scoops Rte Cereal - Medium Size,1,1,
521,5ffe1cbe0a7214ad28002843,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,
522,5ffce7db0a720f051500236e,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,
523,5ffce8570a7214ad4e003e6f,,,,,
524,5ffce8310a7214ad4e003797,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,
525,5ffe19d90a7214ad28000e62,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,
526,5ffe1d030a720f05ac002c9e,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,
527,5ffce8250a7214ad4e0034de,,,,,
528,5ffcefb00a720f0515005e8d,,,,,
529,5ffce76e0a720f0515000b48,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,
530,5ffe23560a720f05ac006874,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,
531,5ffe22a20a720f05ac0061d7,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,
532,5ffe1dc20a7214ad28003180,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,
533,5ffce88b0a7214ad4e004b22,,,,,
534,5ffce7a70a720f05150016b0,,,,,
535,5ffe1aa90a7214ad280015e8,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,
536,5ffcef5a0a720f0515004f1a,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,
537,5ffe23d70a7214ad280068f6,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,
538,5ffe18b10a7214ad280003d1,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,
539,5ffcef630a720f05150050ae,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,
540,5ffce7ae0a7214ad4e001851,,,,,
541,5ffce8150a7214ad4e0030a3,,,,,
542,5ffe20290a720f05ac004a84,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,
543,5ffe1c520a7214ad2800245c,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,
544,5ffe1b630a7214ad28001c79,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,
545,5ffce8250a720f0515003510,,,,,
546,5ffe1fa40a7214ad2800427f,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,
547,5ffce78c0a7214ad4e001045,,,,,
548,5ffe23cf0a720f05ac006cc2,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,
549,5ffcef570a720f0515004e91,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,
550,5ffce8000a7214ad4e002b57,,,,,
551,5fff26c20a7214ad4c00000a,4011,ITEM NOT FOUND,29.00,29.00,
552,5fff0f630a7214ad28006e2d,043000066706,"Jell-O Jigglers Star Wars Strawberry/Berry Blue Mold Kit, 6 pc",0.99,0.99,
553,5fff56370a720f05f3000033,043000000175,MAXWELL HOUSE International Cafe Flavor Instant Coffee Caffeine Dutch Chocolate Mint Bag 8.5 OZ 004300000017,1,1,
554,5fff4ca00a7214ad4c000029,043000082294,MAXWELL HOUSE Ground Decaf Original 58.6oz,9.99,9.99,
555,5fff4ca00a7214ad4c000029,043000082294,MAXWELL HOUSE Ground Decaf Original 58.6oz,9.99,9.99,
556,5fff4ca00a7214ad4c000029,043000082294,MAXWELL HOUSE Ground Decaf Original 58.6oz,9.99,9.99,
557,5fff4ca00a7214ad4c000029,043000082294,MAXWELL HOUSE Ground Decaf Original 58.6oz,9.99,9.99,
558,5fff4ca00a7214ad4c000029,043000082294,MAXWELL HOUSE Ground Decaf Original 58.6oz,9.99,9.99,
559,5fff4ca00a7214ad4c000029,043000082294,MAXWELL HOUSE Ground Decaf Original 58.6oz,9.99,9.99,
560,5fff4ca00a7214ad4c000029,043000082294,MAXWELL HOUSE Ground Decaf Original 58.6oz,9.99,9.99,
561,5fff4ca00a7214ad4c000029,043000082294,MAXWELL HOUSE Ground Decaf Original 58.6oz,9.99,9.99,
562,5fff4ca00a7214ad4c000029,043000082294,MAXWELL HOUSE Ground Decaf Original 58.6oz,9.99,9.99,
563,5fff26ee0a720f05f300001a,4011,ITEM NOT FOUND,1,1,
564,5fff4c910a720f05f3000026,043000955628,"Kool-Aid Unsweetened Drink Mix Cherry, 0.13 OZ",9.99,9.99,
565,5fff4c910a720f05f3000026,043000955628,"Kool-Aid Unsweetened Drink Mix Cherry, 0.13 OZ",9.99,9.99,
